poem_slug,author_name,poem_title,poem_link,line_index,line_text,correct_last_word,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,no_choices,target_pos
tupac-shakur-the-rose-that-grew-from-concrete,Tupac Shakur,The Rose That Grew from Concrete,https://allpoetry.com/The-Rose-That-Grew-From-Concrete,0,Did you hear about the rose that grew,grew,,,,,,,True,VERB
tupac-shakur-the-rose-that-grew-from-concrete,Tupac Shakur,The Rose That Grew from Concrete,https://allpoetry.com/The-Rose-That-Grew-From-Concrete,1,from a crack in the concrete?,concrete?,discrete?,elite?,concrete?,retreat?,defeat?,,False,NOUN
tupac-shakur-the-rose-that-grew-from-concrete,Tupac Shakur,The Rose That Grew from Concrete,https://allpoetry.com/The-Rose-That-Grew-From-Concrete,2,Proving nature's law is wrong it,it,,,,,,,True,OTHER
tupac-shakur-the-rose-that-grew-from-concrete,Tupac Shakur,The Rose That Grew from Concrete,https://allpoetry.com/The-Rose-That-Grew-From-Concrete,3,learned to walk with out having feet.,feet.,meat.,suite.,street.,wheat.,feet.,seat.,False,NOUN
tupac-shakur-the-rose-that-grew-from-concrete,Tupac Shakur,The Rose That Grew from Concrete,https://allpoetry.com/The-Rose-That-Grew-From-Concrete,4,"Funny it seems, but by keeping its dreams,","dreams,","seams,","schemes,","streams,","dreams,","themes,","teams,",False,NOUN
tupac-shakur-the-rose-that-grew-from-concrete,Tupac Shakur,The Rose That Grew from Concrete,https://allpoetry.com/The-Rose-That-Grew-From-Concrete,5,it learned to breathe fresh air.,air.,stare.,air.,square.,pear.,care.,bare.,False,NOUN
tupac-shakur-the-rose-that-grew-from-concrete,Tupac Shakur,The Rose That Grew from Concrete,https://allpoetry.com/The-Rose-That-Grew-From-Concrete,6,Long live the rose that grew from concrete,concrete,compete,concrete,discrete,elite,repeat,,False,NOUN
tupac-shakur-the-rose-that-grew-from-concrete,Tupac Shakur,The Rose That Grew from Concrete,https://allpoetry.com/The-Rose-That-Grew-From-Concrete,7,when no one else ever cared.,cared.,paired.,stared.,scared.,cared.,flared.,spared.,False,VERB
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,0,"Stop all the clocks, cut off the telephone,","telephone,","baritone,","telephone,",,,,,False,NOUN
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,1,"Prevent the dog from barking with a juicy bone,","bone,","prone,","blown,","shone,","bone,","thrown,","cone,",False,NOUN
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,2,Silence the pianos and with muffled drum,drum,plumb,thumb,hum,drum,slum,dumb,False,NOUN
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,3,"Bring out the coffin, let the mourners come.",come.,,,,,,,True,VERB
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,4,Let aeroplanes circle moaning overhead,overhead,,,,,,,True,ADJ
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,5,Scribbling on the sky the message He Is Dead,Dead,Dead,Red,,,,,False,ADJ
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,6,"Put crepe bows round the white necks of the public doves,","doves,","doves,","loves,",,,,,False,NOUN
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,7,Let the traffic policemen wear black cotton gloves.,gloves.,loves.,gloves.,,,,,False,NOUN
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,8,"He was my North, my South, my East and West,","West,","Zest,","Breast,","Chest,","Quest,","Crest,","West,",False,NOUN
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,9,"My working week and my Sunday rest,","rest,","zest,","crest,","guest,","rest,","breast,","chest,",False,NOUN
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,10,"My noon, my midnight, my talk, my song;",song;,hong;,kong;,song;,,,,False,NOUN
wh-auden-twelve-songs-ix,W.H. Auden,Twelve Songs: IX,https://poets.org/poem/twelve-songs-ix,11,I thought that love would last for ever: I was wrong.,wrong.,wrong.,strong.,,,,,False,ADJ
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,0,"About suffering they were never wrong,","wrong,","strong,","wrong,",,,,,False,ADJ
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,1,The Old Masters: how well they understood,understood,,,,,,,True,VERB
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,2,Its human position; how it takes place,place,race,lace,chase,space,bass,place,False,NOUN
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,3,While someone else is eating or opening a window or just walking dully along,along,,,,,,,True,OTHER
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,4,"How, when the aged are reverently, passionately waiting",waiting,waiting,stating,,,,,False,VERB
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,5,"For the miraculous birth, there always must be",be,be,see,,,,,False,VERB
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,6,"Children who did not specially want it to happen, skating",skating,skating,stating,,,,,False,VERB
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,7,On a pond at the edge of the wood:,wood:,wood:,stood:,hood:,you'd:,,,False,NOUN
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,8,They never forgot,forgot,,,,,,,True,VERB
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,9,That even the dreadful martyrdom must run its course,course,hoarse,course,source,force,morse,coarse,False,NOUN
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,10,"Anyhow in a corner, some untidy spot",spot,spot,plot,shot,dot,pot,scott,False,NOUN
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,11,Where the dogs go on with their doggy life and the torturer's horse,horse,coarse,force,hoarse,source,morse,horse,False,NOUN
wh-auden-musée-des-beaux-arts,W.H. Auden,Musée des Beaux Arts,https://poets.org/poem/musee-des-beaux-arts,12,Scratches its innocent behind on a tree.,tree.,ski.,tree.,lee.,mee.,tee.,knee.,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,0,One must have a mind of winter,winter,,,,,,,True,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,1,To regard the frost and the boughs,boughs,boughs,cows,vows,how's,brows,,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,2,Of the pine-trees crusted with snow;,snow;,foe;,dough;,snow;,throw;,quo;,grow;,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,3,And have been cold a long time,time,prime,i'm,lime,crime,climb,time,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,4,"To behold the junipers shagged with ice,","ice,","ice,","mice,","slice,","price,","rice,","vice,",False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,5,The spruces rough in the distant glitter,glitter,bitter,sitter,glitter,ritter,,,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,6,Of the January sun; and not to think,think,,,,,,,True,VERB
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,7,"Of any misery in the sound of the wind,","wind,","wind,","kind,","blind,",,,,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,8,"In the sound of a few leaves,","leaves,","sleeves,","leaves,","thieves,",,,,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,9,Which is the sound of the land,land,band,gland,strand,land,sand,stand,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,10,Full of the same wind,wind,wind,blind,kind,,,,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,11,That is blowing in the same bare place,place,race,chase,case,space,grace,place,False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,12,"For the listener, who listens in the snow,","snow,","glow,","owe,","coe,","flow,","snow,","quo,",False,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,13,"And, nothing himself, beholds",beholds,,,,,,,True,NOUN
wallace-stevens-the-snow-man,Wallace Stevens,The Snow Man,https://poets.org/poem/snow-man,14,Nothing that is not there and the nothing that is.,is.,says.,is.,,,,,False,VERB
wallace-stevens-anecdote-of-the-jar,Wallace Stevens,Anecdote of the Jar,https://www.poetryfoundation.org/poems/46729/anecdote-of-the-jar,0,"I placed a jar in Tennessee,   ","Tennessee,","Tennessee,","Nbc,","Cdc,","Gnp,","Guarantee,","Disagree,",False,NOUN
wallace-stevens-anecdote-of-the-jar,Wallace Stevens,Anecdote of the Jar,https://www.poetryfoundation.org/poems/46729/anecdote-of-the-jar,1,"And round it was, upon a hill.   ",hill.,hill.,phil.,grill.,drill.,ill.,chill.,False,NOUN
wallace-stevens-anecdote-of-the-jar,Wallace Stevens,Anecdote of the Jar,https://www.poetryfoundation.org/poems/46729/anecdote-of-the-jar,2,It made the slovenly wilderness   ,wilderness,,,,,,,True,NOUN
wallace-stevens-anecdote-of-the-jar,Wallace Stevens,Anecdote of the Jar,https://www.poetryfoundation.org/poems/46729/anecdote-of-the-jar,3,Surround that hill.,hill.,grill.,dill.,we'll.,quill.,hill.,skill.,False,NOUN
wallace-stevens-anecdote-of-the-jar,Wallace Stevens,Anecdote of the Jar,https://www.poetryfoundation.org/poems/46729/anecdote-of-the-jar,4,"The wilderness rose up to it,","it,",,,,,,,True,OTHER
wallace-stevens-anecdote-of-the-jar,Wallace Stevens,Anecdote of the Jar,https://www.poetryfoundation.org/poems/46729/anecdote-of-the-jar,5,"And sprawled around, no longer wild.   ",wild.,filed.,piled.,wild.,smiled.,,,False,VERB
wallace-stevens-anecdote-of-the-jar,Wallace Stevens,Anecdote of the Jar,https://www.poetryfoundation.org/poems/46729/anecdote-of-the-jar,6,The jar was round upon the ground   ,ground,found,sound,bound,pound,ground,wound,False,NOUN
wallace-stevens-anecdote-of-the-jar,Wallace Stevens,Anecdote of the Jar,https://www.poetryfoundation.org/poems/46729/anecdote-of-the-jar,7,And tall and of a port in air.,air.,share.,claire.,pear.,baer.,air.,flair.,False,NOUN
walt-whitman-song-of-myself,Walt Whitman,Song of Myself,https://www.poetryfoundation.org/poems/45477/song-of-myself-1892-version,0,"I celebrate myself, and sing myself,","myself,","myself,","itself,","himself,","yourself,",,,False,OTHER
walt-whitman-song-of-myself,Walt Whitman,Song of Myself,https://www.poetryfoundation.org/poems/45477/song-of-myself-1892-version,1,"And what I assume you shall assume,","assume,",,,,,,,True,VERB
walt-whitman-song-of-myself,Walt Whitman,Song of Myself,https://www.poetryfoundation.org/poems/45477/song-of-myself-1892-version,2,For every atom belonging to me as good belongs to you.,you.,who.,through.,you.,two.,,,False,OTHER
walt-whitman-song-of-myself,Walt Whitman,Song of Myself,https://www.poetryfoundation.org/poems/45477/song-of-myself-1892-version,3,"I loafe and invite my soul,","soul,","sole,","goal,","soul,","roll,","toll,","pohl,",False,NOUN
walt-whitman-song-of-myself,Walt Whitman,Song of Myself,https://www.poetryfoundation.org/poems/45477/song-of-myself-1892-version,4,I lean and loafe at my ease observing a spear of summer grass.,grass.,gas.,class.,bass.,pass.,grass.,glass.,False,NOUN
walt-whitman-song-of-myself,Walt Whitman,Song of Myself,https://www.poetryfoundation.org/poems/45477/song-of-myself-1892-version,5,"My tongue, every atom of my blood, form’d from this soil, this air,","air,","air,","spare,","pear,","bare,","flair,","stare,",False,NOUN
walt-whitman-song-of-myself,Walt Whitman,Song of Myself,https://www.poetryfoundation.org/poems/45477/song-of-myself-1892-version,6,"Born here of parents born here from parents the same, and their parents the same,","same,",,,,,,,True,ADJ
walt-whitman-song-of-myself,Walt Whitman,Song of Myself,https://www.poetryfoundation.org/poems/45477/song-of-myself-1892-version,7,"I, now thirty-seven years old in perfect health begin,","begin,","wherein,","berlin,","begin,","akin,","therein,",,False,NOUN
walt-whitman-song-of-myself,Walt Whitman,Song of Myself,https://www.poetryfoundation.org/poems/45477/song-of-myself-1892-version,8,Hoping to cease not till death.,death.,death.,beth.,breath.,,,,False,NOUN
walt-whitman-o-captain-my-captain,Walt Whitman,O Captain! My Captain!,https://www.poetryfoundation.org/poems/45474/o-captain-my-captain,0,"O Captain! my Captain! our fearful trip is done,","done,","done,","run,",,,,,False,VERB
walt-whitman-o-captain-my-captain,Walt Whitman,O Captain! My Captain!,https://www.poetryfoundation.org/poems/45474/o-captain-my-captain,1,"The ship has weather’d every rack, the prize we sought is won,","won,","won,","run,",,,,,False,VERB
walt-whitman-o-captain-my-captain,Walt Whitman,O Captain! My Captain!,https://www.poetryfoundation.org/poems/45474/o-captain-my-captain,2,"The port is near, the bells I hear, the people all exulting,","exulting,","exulting,","consulting,","resulting,",,,,False,VERB
walt-whitman-o-captain-my-captain,Walt Whitman,O Captain! My Captain!,https://www.poetryfoundation.org/poems/45474/o-captain-my-captain,3,"While follow eyes the steady keel, the vessel grim and daring;",daring;,daring;,bearing;,,,,,False,NOUN
walt-whitman-o-captain-my-captain,Walt Whitman,O Captain! My Captain!,https://www.poetryfoundation.org/poems/45474/o-captain-my-captain,4,                         But O heart! heart! heart!,heart!,chart!,part!,start!,art!,heart!,smart!,False,NOUN
walt-whitman-o-captain-my-captain,Walt Whitman,O Captain! My Captain!,https://www.poetryfoundation.org/poems/45474/o-captain-my-captain,5,"                            O the bleeding drops of red,","red,",,,,,,,True,ADJ
walt-whitman-o-captain-my-captain,Walt Whitman,O Captain! My Captain!,https://www.poetryfoundation.org/poems/45474/o-captain-my-captain,6,"                               Where on the deck my Captain lies,","lies,","dies,","cries,","lies,","tries,","guys,","flies,",False,NOUN
walt-whitman-o-captain-my-captain,Walt Whitman,O Captain! My Captain!,https://www.poetryfoundation.org/poems/45474/o-captain-my-captain,7,                                  Fallen cold and dead.,dead.,,,,,,,True,ADJ
william-blake-the-tyger,William Blake,The Tyger,https://www.poetryfoundation.org/poems/43687/the-tyger,0,"Tyger Tyger, burning bright,","bright,","plight,","spite,","height,","fight,","bright,","dwight,",False,NOUN
william-blake-the-tyger,William Blake,The Tyger,https://www.poetryfoundation.org/poems/43687/the-tyger,1,In the forests of the night;,night;,right;,site;,slight;,rite;,fight;,night;,False,NOUN
william-blake-the-tyger,William Blake,The Tyger,https://www.poetryfoundation.org/poems/43687/the-tyger,2,"What immortal hand or eye,","eye,","tie,","sky,","sigh,","cry,","lie,","eye,",False,NOUN
william-blake-the-tyger,William Blake,The Tyger,https://www.poetryfoundation.org/poems/43687/the-tyger,3,Could frame thy fearful symmetry?,symmetry?,,,,,,,True,NOUN
william-blake-the-tyger,William Blake,The Tyger,https://www.poetryfoundation.org/poems/43687/the-tyger,4,In what distant deeps or skies.,skies.,guys.,guise.,skies.,tries.,flies.,rise.,False,NOUN
william-blake-the-tyger,William Blake,The Tyger,https://www.poetryfoundation.org/poems/43687/the-tyger,5,Burnt the fire of thine eyes?,eyes?,flies?,prize?,eyes?,buys?,ties?,rise?,False,NOUN
william-blake-the-tyger,William Blake,The Tyger,https://www.poetryfoundation.org/poems/43687/the-tyger,6,On what wings dare he aspire?,aspire?,,,,,,,True,VERB
william-blake-the-tyger,William Blake,The Tyger,https://www.poetryfoundation.org/poems/43687/the-tyger,7,"What the hand, dare seize the fire?",fire?,choir?,retire?,hire?,fire?,tire?,wire?,False,NOUN
william-blake-the-lamb,William Blake,The Lamb,https://www.poetryfoundation.org/poems/43670/the-lamb,0,Little Lamb who made thee ,thee,mee,sea,thee,tea,plea,tee,False,NOUN
william-blake-the-lamb,William Blake,The Lamb,https://www.poetryfoundation.org/poems/43670/the-lamb,1,         Dost thou know who made thee ,thee,tee,lee,key,thee,tree,knee,False,NOUN
william-blake-the-lamb,William Blake,The Lamb,https://www.poetryfoundation.org/poems/43670/the-lamb,2,Gave thee life & bid thee feed. ,feed.,feed.,fried.,,,,,False,VERB
william-blake-the-lamb,William Blake,The Lamb,https://www.poetryfoundation.org/poems/43670/the-lamb,3,By the stream & o'er the mead;,mead;,breed;,plead;,he'd;,deed;,mead;,heed;,False,NOUN
william-blake-the-lamb,William Blake,The Lamb,https://www.poetryfoundation.org/poems/43670/the-lamb,4,"Gave thee clothing of delight,","delight,","delight,","polite,","invite,","outright,","tonight,",,False,NOUN
william-blake-the-lamb,William Blake,The Lamb,https://www.poetryfoundation.org/poems/43670/the-lamb,5,Softest clothing wooly bright;,bright;,,,,,,,True,VERB
william-blake-the-lamb,William Blake,The Lamb,https://www.poetryfoundation.org/poems/43670/the-lamb,6,"Gave thee such a tender voice,","voice,","joyce,","voice,","choice,",,,,False,NOUN
william-blake-the-lamb,William Blake,The Lamb,https://www.poetryfoundation.org/poems/43670/the-lamb,7,Making all the vales rejoice!,rejoice!,,,,,,,True,NOUN
william-butler-yeats-the-second-coming,William Butler Yeats,The Second Coming,https://www.poetryfoundation.org/poems/43290/the-second-coming,0,Turning and turning in the widening gyre,gyre,,,,,,,True,NOUN
